#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
900,"Beat It","Michael Jackson",76,139,"","","Thriller 25 Super Deluxe Edition",2008-02-08,04:18,78,87,5,0,92,0,20,-4,D#/E♭ minor,4,2025-11-25,1OOtq8tRnDM8kG2gqUPjAj,"Epic/Legacy",2A,USSM19902990
901,"Music Sounds Better With You","Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter",72,124,"french house","Electronic","Music Sounds Better With You",1998-07-20,06:43,74,72,0,15,36,30,30,-7,C♯/D♭,4,2025-11-25,303ccTay2FiDTZ9fZ2AdBt,"Because Music",3B,FR11Q9800000
902,"Rock with You - Single Version","Michael Jackson",82,114,"","","Off the Wall",1979-08-10,03:39,81,54,18,0,85,0,10,-13,C♯/D♭,4,2025-11-25,7oOOI85fVQvVnK5ynNMdW7,"Epic",3B,USSM17900817
903,"Canned Heat","Jamiroquai",1,128,"acid jazz","Jazz","Synkronized",1999-06-08,05:31,70,87,1,0,78,10,0,-6,A minor,4,2025-11-25,0RWqE2ZaulvnN1i40qIhDh,"S2",8A,GBBBL9902068
904,"September","Earth, Wind & Fire",75,126,"funk, disco","Pop, R&B","The Best Of Earth, Wind & Fire Vol. 1",1978-11-23,03:35,70,83,17,0,98,0,20,-7,A,4,2025-11-25,2grjqo0Frpf2okIBiifQKs,"Columbia/Legacy",11B,USSM17800845
905,"Beautiful Now","Zedd, Jon Bellion",70,128,"edm","Electronic","True Colors",2015-05-15,03:38,63,83,1,0,56,0,0,-4,B minor,4,2025-11-25,2ISSQPb9LHHiV6ng2NXosL,"Interscope",10A,USUM71505090
906,"Reality","Lost Frequencies, Janieck Devy",0,122,"tropical house","Electronic","Less Is More",2016-10-21,02:38,73,64,2,0,53,0,0,-7,A,4,2025-11-25,6rHROoXjEfuxYVw1nd7plQ,"Ultra Records",11B,NLF711502765
907,"Are You With Me - Radio Edit","Lost Frequencies",0,121,"tropical house","Electronic","Less Is More",2016-10-21,02:18,76,61,28,0,39,0,10,-8,F minor,4,2025-11-25,62nhuooamoroYpJyqE0nLd,"Ultra Records",4A,NLF711403495
908,"All The Rage Back Home","Interpol",0,84,"indie rock, post-punk","Rock","El Pintor",2014-09-08,04:22,29,91,0,58,35,0,20,-6,G,4,2025-11-25,41g3tCnqP8yTauiPQPndVO,"Matador",9B,USMTD1404915
909,"Rest My Chemistry","Interpol",0,150,"indie rock, post-punk","Rock","Our Love To Admire",2007-07-10,05:00,51,90,3,28,48,0,20,-5,B minor,4,2025-11-25,4iLG33TT4HaVILLC0q4rEn,"Capitol Records",10A,USCA20703931
910,"Evil","Interpol",0,129,"indie rock, post-punk","Rock","Antics",2004-09-27,03:35,50,74,0,65,60,0,0,-4,F,4,2025-11-25,6B182GP3TvEfmgUoIMVUSJ,"Matador",7B,USMTD0461602
911,"Chinatown","Jets To Brazil",41,123,"emo, midwest emo","Rock","Orange Rhyming Dictionary",1998-10-27,05:35,44,42,0,0,24,0,10,-9,A,4,2025-11-25,7iLR3XqK3d5WbHeurAB1d8,"Epitaph",11B,USA6M0403805
912,"Hangin' Tough","New Kids On The Block",49,91,"","","Hangin' Tough",1988-09-02,04:16,76,55,12,0,74,0,20,-12,F#/G♭,4,2025-11-25,16flEBCtUF67V5yO0GxYWn,"Columbia",2B,USSM18700354
913,"Mason Jar","Smallpools",35,135,"","","LOVETAP!",2015-03-24,03:39,29,86,0,13,31,0,60,-4,A,4,2025-11-25,6ZtlUSe5Vt1ev5767zg46s,"RCA Records Label",11B,USRC11300956
914,"I Ran (So Far Away) - Single Edit","A Flock Of Seagulls",0,145,"new wave, synthpop","Pop, Rock, Electronic","Grand Theft Auto Vice City OST (Greatest Hits)",2002-11-26,03:39,54,82,0,81,69,0,10,-6,D,4,2025-11-25,2Rwux3fRY1xxl167muIo93,"Epic",10B,GBAHK0500042
915,"Maniac","Michael Sembello",73,159,"","","Flashdance (Original Soundtrack From The Motion Picture)",1983-04-11,04:04,62,53,9,0,84,0,0,-12,D#/E♭ minor,4,2025-11-25,0QKfiqpEU4h9ycPSzIFwYe,"Mercury Records",2A,USPR38302462
916,"Twist","Brenky",0,124,"lo-fi hip hop, lo-fi, lo-fi beats","Electronic, Hip Hop","Previsão",2018-06-08,02:01,50,23,83,81,80,0,0,-11,D#/E♭,1,2025-11-25,3Uz8sWfPWPfc4z2PWy3t1u,"VinDig",5B,DEQ021801123
917,"forest","jhfly",0,82,"lo-fi, lo-fi hip hop, lo-fi beats","Electronic, Hip Hop","thoughts, feelings, concerns ep",2016-02-01,01:54,76,37,96,78,23,10,0,-11,C♯/D♭,4,2025-11-25,4fjDhdPyCay6X4Tlv4ToQC,"VinDig",3B,DEQ121751965
918,"Loveletters","Kavv",32,68,"lo-fi, lo-fi beats, lo-fi hip hop, jazz beats","Hip Hop, Jazz, Electronic","Autumn",2018-03-20,01:45,62,16,93,64,46,0,10,-14,A#/B♭,4,2025-11-25,3zK0IjURtLPsqC6HokFI9H,"Hip Dozer",6B,FR9Z61800036
919,"Early Spring",".Sinh, Masego",44,88,"lo-fi beats, lo-fi hip hop, lo-fi","Electronic, Hip Hop","Early Spring",2017-07-13,03:08,70,32,65,32,31,0,10,-14,F#/G♭,4,2025-11-25,5nMaFvH4APmJipUSAMYmUQ,"695094 Records DK",2B,UST8K1757822
920,"it's just a blur","Sky.High",0,82,"lo-fi, lo-fi hip hop","Electronic, Hip Hop","it's just a blur",2017-10-24,02:20,86,35,54,89,42,10,10,-15,E,3,2025-11-25,1sMLMTMEsJiuetJV3hVhnj,"United Common Records",12B,CA5KR1577843
921,"intro","Flavors, Two Sleepy",9,175,"lo-fi hip hop, lo-fi, lo-fi beats, jazz beats","Hip Hop, Jazz, Electronic","roses [beat tape]",2017-11-09,00:49,54,29,64,8,48,30,0,-8,A,4,2025-11-25,6aaEaOhMAFm5F9HahcGv8K,"flavors, Two Sleepy & Flavors",11B,QM42K1719763
922,"'67 Mustang Pt.2","Dweeb",27,112,"lo-fi, lo-fi beats, lo-fi hip hop","Electronic, Hip Hop","'67 Mustang",2018-09-28,01:26,63,10,55,86,28,0,10,-12,G minor,4,2025-11-25,4plnfD1BvsC3jHVRl5t6QQ,"Dweeb",6A,QM24S1835673
923,"Sharing an Umbrella","Hentaidesu",0,80,"lo-fi, lo-fi beats","Electronic, Hip Hop","Futari",2018-03-21,01:44,67,19,98,91,30,0,0,-18,C♯/D♭ minor,4,2025-11-25,2JrNwqjn3Uf5dA6tKLaJl2,"College Music Records",12A,QZBRF1871540
924,"lily","eevee",0,124,"lo-fi, lo-fi hip hop, lo-fi beats","Electronic, Hip Hop","ep unexpected",2016-12-01,03:18,54,1,99,39,9,20,0,-21,B minor,3,2025-11-25,2WA45qtWo0GBuMJPXhVkh7,"VinDig",10A,DEQ121744927
925,"Perspective","Barnes Blvd.",0,115,"lo-fi beats, lo-fi, lo-fi hip hop","Electronic, Hip Hop","Chillhop Daydreams",2018-08-08,01:40,48,14,91,67,16,10,10,-20,A#/B♭,4,2025-11-25,1yrZp8B0mLT18RuZccaDBJ,"Chillhop Records",6B,GBKQU1871797
926,"in your arms","Saib",0,143,"lo-fi, lo-fi beats, jazz house, lo-fi hip hop, jazz beats","Hip Hop, Jazz, Electronic","in your arms",2018-03-08,04:37,74,28,70,1,76,0,30,-17,C,4,2025-11-25,0CNKS52qyUU9124pyENtbl,"Repost Network",8B,QM42K1853240
927,"Schools out, Lets Go Get Some Ice Cream","Through & Through",21,87,"lo-fi beats, lo-fi, lo-fi hip hop","Electronic, Hip Hop","Schools out, Lets Go Get Some Ice Cream",2017-04-12,02:25,78,39,26,0,67,0,0,-13,D,4,2025-11-25,5XjfPbRbD2W245d2qsDVqU,"through & through",10B,TCADA1737260
928,"Summer Whisper","Tomppabeats",0,78,"lo-fi, lo-fi hip hop, lo-fi beats, vaporwave","Electronic, Hip Hop","Harbor",2016-05-06,01:01,74,32,98,68,78,20,10,-12,F,3,2025-11-25,4qnVWFIKCC8m6Itm64ZRVu,"VinDig",7B,DEQ121639518
929,"Girl at the Bus Stop","Jinsang",0,109,"lo-fi, lo-fi hip hop, lo-fi beats","Electronic, Hip Hop","Gratitude.",2015-01-06,01:43,56,45,83,7,22,20,10,-15,G,4,2025-11-25,6tjzBt82pcHH2jJpqemyIl,"VinDig",9B,DEQ121745094
930,"My Friends.","Barnes Blvd.",31,80,"lo-fi beats, lo-fi, lo-fi hip hop","Electronic, Hip Hop","Last Summer",2018-05-08,02:02,57,29,53,92,10,0,10,-13,C minor,4,2025-11-25,5Zt0dluPFYcT8cauu6zXev,"barnes blvd, inc",5A,QZB4J1805658
931,"You're Cute","Tomppabeats",0,78,"lo-fi, lo-fi hip hop, lo-fi beats, vaporwave","Electronic, Hip Hop","Harbor",2016-05-06,01:01,73,26,81,1,28,0,0,-16,C♯/D♭,4,2025-11-25,3Zxwzj5bfIsi8dGb0omkH9,"VinDig",3B,DEQ121639509
932,"Peppermint Tea","Chance Thrash",33,129,"lo-fi","Electronic, Hip Hop","Tea Time",2017-09-13,02:40,46,4,98,95,14,0,10,-26,G#/A♭ minor,3,2025-11-25,60S4tQJqODm43KM20RTLHB,"Repost Network",1A,QM42K1708974
933,"Home","Chance Thrash",27,95,"lo-fi","Electronic, Hip Hop","Tea Time",2017-09-13,02:43,56,4,95,92,12,0,0,-26,D,4,2025-11-25,5RkdxoeecEMUhC8bfoUMwf,"Repost Network",10B,QM42K1708975
934,"hush hush","potsu, tenpō, Chance Thrash",0,80,"lo-fi","Electronic, Hip Hop","sidewalk safari",2020-04-29,02:03,71,47,47,70,54,10,0,-14,B minor,4,2025-11-25,7LxaAPAJPdFHrJAM5eFrrs,"potsu",10A,QM24S2004464
935,"Chamomile Tea","Chance Thrash",36,140,"lo-fi","Electronic, Hip Hop","Tea Time",2017-09-13,02:22,53,13,99,95,13,0,10,-21,B,4,2025-11-25,249DfaJ8bAvgjsZNV47Llv,"Repost Network",1B,QM42K1708973
936,"Peaach Tea ft Vivian Tran","Chance Thrash, Vivian Tran",32,83,"lo-fi","Electronic, Hip Hop","Peaach Tea ft Vivian Tran",2017-11-05,02:57,32,14,95,92,28,0,10,-22,F minor,4,2025-11-25,0ZmgLrPgXfo9550ZufVY9a,"Repost Network",4A,QM42K1726638
937,"The tape says - Bossawave","Cabro Artico, Bossawave",3,160,"city pop, vaporwave","Pop, Electronic","Porto Sirena",2021-02-18,02:38,70,57,10,54,52,0,10,-12,G minor,4,2025-11-25,3tMpr5NJ2pMlsqzfjIesL2,"Earth Vibration Records",6A,CA5KR2140693
938,"Pocket Jazz","Cabro Artico",2,112,"city pop, vaporwave","Pop, Electronic","Porto Sirena",2021-02-18,01:05,71,36,18,2,93,0,10,-10,D,4,2025-11-25,4TY3Iuz5Bijk2f1SrX9UR2,"Earth Vibration Records",10B,CA5KR2140692
939,"Porto Sirena","Cabro Artico",3,66,"city pop, vaporwave","Pop, Electronic","Porto Sirena",2021-02-18,02:59,35,44,27,94,41,0,10,-16,E,4,2025-11-25,6WgecGJcfWsQrOfcbVf1GL,"Earth Vibration Records",12B,CA5KR2140690
940,"Crisálida","Cabro Artico, Komorebi Dúo",3,125,"city pop, vaporwave","Pop, Electronic","Porto Sirena",2021-02-18,02:14,39,28,83,0,25,0,10,-15,C,3,2025-11-25,1VkHk9rJqjpJ5DZkF01oJl,"Earth Vibration Records",8B,CA5KR2140691
941,"Ding! Dong!","Cabro Artico",10,90,"city pop, vaporwave","Pop, Electronic","Porto Sirena",2021-02-18,02:05,62,36,48,88,29,0,10,-14,G#/A♭,4,2025-11-25,3rXddNVtACYTj1aFyNB552,"Earth Vibration Records",4B,CA5KR2140689
942,"Brief Intermission","Cabro Artico",2,156,"city pop, vaporwave","Pop, Electronic","Porto Sirena",2021-02-18,02:29,78,26,4,87,71,20,0,-15,G,4,2025-11-25,4gc84f63cCLSgCTc9gAUjZ,"Earth Vibration Records",9B,CA5KR2140688
943,"Morning Mist Resort","Saito, Lester Nowhere, HM Surf",33,80,"lo-fi hip hop, lo-fi, lo-fi beats","Electronic, Hip Hop","Glidin' Along",2018-01-30,02:00,70,29,61,83,78,10,10,-8,G#/A♭,4,2025-11-25,1DW4KWZRIwrMEPcfEdCmCn,"691823 Records DK",4B,QZARB1809371
944,"Marvin Sandia","Cabro Artico",2,101,"city pop, vaporwave","Pop, Electronic","Porto Sirena",2021-02-18,02:52,64,63,18,55,39,0,10,-11,F,4,2025-11-25,0RAj4bLJepYzP04UZKNHPQ,"Earth Vibration Records",7B,CA5KR2140686
945,"Nada en mente","Cabro Artico",5,94,"city pop, vaporwave","Pop, Electronic","Porto Sirena",2021-02-18,02:14,52,54,3,3,56,0,10,-9,D,4,2025-11-25,79sSNQSl6Pfnuhk8ZLQphW,"Earth Vibration Records",10B,CA5KR2140684
946,"Clouds","Pabzzz",0,80,"jazz beats, jazz rap, lo-fi beats, lo-fi, lo-fi hip hop","Hip Hop, Jazz, Electronic","A Cup of Lofi #1",2018-02-13,02:50,70,28,80,89,47,0,0,-11,C♯/D♭,4,2025-11-25,13YwSNUQDn9Gv19FVEOji2,"The Jazz Hop Café Records",3B,uscgh1869129
947,"Sireno","Cabro Artico, Grace Caracol",5,180,"city pop, vaporwave, latin indie","Pop, Latin, Rock, Electronic","Porto Sirena",2021-02-18,03:54,58,55,25,27,43,0,60,-12,G minor,4,2025-11-25,7f8ra74WZiU46QXfmID3BJ,"Earth Vibration Records",6A,CA5KR2140683
948,"Late Night Earl Grey","Chance Thrash",23,70,"lo-fi","Electronic, Hip Hop","Late Night Earl Grey",2017-11-30,02:42,60,3,99,95,12,0,10,-29,B minor,4,2025-11-25,0MIgm0IAnnZWiGNO9gBBCe,"Repost Network",10A,QM42K1792802
949,"A Girl On The Train","Chance Thrash",29,167,"lo-fi","Electronic, Hip Hop","A Girl On The Train",2018-04-19,03:06,43,3,99,93,7,10,10,-26,G#/A♭,3,2025-11-25,01zMSXtPpmQ1Erwme8L03k,"Repost Network",4B,QM42K1852772
950,"Under the Trees","Blvk",35,150,"lo-fi, lo-fi hip hop, lo-fi beats","Electronic, Hip Hop","Beat Batch #3",2017-09-16,01:55,75,25,73,74,32,10,10,-15,A#/B♭,4,2025-11-25,3BwkVVnNlbNkWhf3JQ3T55,"680143 Records DK",6B,QZ9JZ1754256
951,"forest","Milkz",8,81,"lo-fi hip hop, lo-fi, lo-fi beats, jazz beats","Hip Hop, Jazz, Electronic","Digital Nomad",2019-07-04,01:22,62,19,70,89,39,0,10,-15,G#/A♭ minor,4,2025-11-25,73FX6iXnjOcytYtG0mz8rA,"Ice Milk",1A,QZFYX1956625
952,"try","Brenky",0,70,"lo-fi hip hop, lo-fi, lo-fi beats","Electronic, Hip Hop","[Autu] : [Wintu]",2018-12-07,01:37,46,4,93,68,37,20,10,-23,D,4,2025-11-25,3kwWIQfyBgiIdqXP7pzQqi,"VinDig",10B,DEQ021808046
953,"Balance","Cat Paw",43,80,"lo-fi beats, lo-fi, lo-fi hip hop","Electronic, Hip Hop","Balance",2018-06-12,01:48,76,21,92,93,37,0,10,-15,G,4,2025-11-25,4jv7YxKO7S6M3Qj4Dun8sZ,"Hip Dozer",9B,FR9Z61800119
954,"Lights","Joe Corfield",0,90,"lo-fi beats, lo-fi hip hop, lo-fi, jazz rap","Hip Hop, Jazz, Electronic","Patterns",2018-09-10,00:41,63,20,50,94,81,0,10,-13,F#/G♭,4,2025-11-25,6pA3IOR9gWaSX1Dn1tjtxU,"Radio Juicy",2B,QMPKX1872433
955,"Soul Mates","Jazzinuf, Etymology Records",46,75,"lo-fi, lo-fi beats, jazz beats","Hip Hop, Jazz, Electronic","Soul Mates",2020-01-01,01:36,52,51,41,31,37,10,20,-10,D#/E♭,4,2025-11-25,7pFRhCj70NUNZG4xMDEQj8,"Etymology Records",5B,USANG1927336
956,"Distractions","jrd.",28,78,"lo-fi, lo-fi hip hop, lo-fi beats","Electronic, Hip Hop","Genesis",2018-03-17,02:15,71,19,4,88,75,10,10,-20,D#/E♭,4,2025-11-25,5cHFblqIETMx6uJAhkYIaS,"775561 Records DK",5B,QZBRF1881080
957,"Healing Spell","Ibrahim",31,92,"lo-fi","Electronic, Hip Hop","Healing Spell",2021-04-07,03:44,58,69,70,87,19,0,0,-6,C,4,2025-11-25,0oqfCLAcGk329MUKHneV6e,"Ibrahim",8B,QZDA82159756
958,"At the Bridge","Ibrahim",15,80,"lo-fi","Electronic, Hip Hop","Cinnamon",2017-01-20,01:18,66,17,16,95,55,10,10,-13,A#/B♭ minor,4,2025-11-25,7CJR22U2bw8SnvOhT46vgU,"Off The Jump",3A,QZ4JJ1795063
959,"Snowfall","Ibrahim",25,77,"lo-fi","Electronic, Hip Hop","Cinnamon",2017-01-20,01:13,52,25,21,88,39,10,0,-16,C♯/D♭ minor,3,2025-11-25,66PiBZ5LImScJlfOVEDCjs,"Off The Jump",12A,QZ4JJ1795068
960,"In Search of Splintered Memories","Ibrahim",36,82,"lo-fi","Electronic, Hip Hop","Recharge",2019-01-09,03:22,66,33,29,68,18,0,10,-13,E minor,4,2025-11-25,7nd1FyTWVuVucB4X1dmPG4,"Off The Jump",9A,QZ4JJ1847769
961,"Dancing in the Scintillation","Ibrahim",34,100,"lo-fi","Electronic, Hip Hop","Dancing in the Scintillation",2017-10-13,04:42,76,47,38,71,19,0,0,-12,C,4,2025-11-25,2LqU1NUxxOq3JZQjIeqJfK,"Off The Jump",8B,QZANL1788996
962,"Quiet Dreams of Crowns and Metamorphosis","Ibrahim",35,100,"lo-fi","Electronic, Hip Hop","Quiet Dreams of Crowns and Metamorphosis",2017-12-18,03:35,75,8,53,77,23,0,10,-17,F,4,2025-11-25,0SNrPV01bcc5FAcjYrK6J0,"Off The Jump",7B,QZARB1815424
963,"Land of Petals","Ibrahim",32,77,"lo-fi","Electronic, Hip Hop","Recharge",2019-01-09,04:25,70,42,36,89,38,0,10,-12,F,4,2025-11-25,7zvZTkXMDZYY1EMbxEVCSg,"Off The Jump",7B,QZ4JJ1847775
964,"Bullet Train Fantasy","Ibrahim, Luvbird",37,170,"lo-fi","Electronic, Hip Hop","Bullet Train Fantasy",2018-08-07,04:05,74,33,4,83,51,0,0,-11,C,4,2025-11-25,6JjD8b5nYnwJ3zxYZ16rKg,"Off The Jump",8B,QZDA81822782
965,"A World at Peace","Ibrahim",45,80,"lo-fi","Electronic, Hip Hop","A World at Peace",2017-08-21,03:06,44,13,93,97,5,10,0,-14,C♯/D♭,4,2025-11-25,7dStBhN0AbvcisUF2IePZg,"Off The Jump",3B,QZ9JZ1762556
966,"Thoughts","Cabro Artico",0,70,"city pop, vaporwave","Pop, Electronic","Plaza viva",2020-05-29,02:46,64,30,9,77,30,0,10,-11,E minor,4,2025-11-25,6WWCZCwuGgwHhURjs38Cfp,"Earth Vibration Records",9A,BGA472014433
967,"Neo Tokyo Paradise - Slow Version","Cabro Artico",0,63,"city pop, vaporwave","Pop, Electronic","Plaza viva",2020-05-29,02:58,43,20,91,93,9,0,0,-20,C,4,2025-11-25,3wkYdzNeRDJZomh9zv2CYM,"Earth Vibration Records",8B,BGA472014434
968,"Feeling Blue","Cabro Artico, Winters of Blue",0,95,"city pop, vaporwave","Pop, Electronic","Plaza viva",2020-05-29,02:47,59,30,89,53,19,0,10,-12,C minor,4,2025-11-25,0KpqQYvuEa2vZ8majFSOxY,"Earth Vibration Records",5A,BGA472014430
969,"just us","aimless",0,80,"lo-fi hip hop, lo-fi, lo-fi beats","Electronic, Hip Hop","for you",2017-08-04,01:00,79,51,92,12,28,90,10,-12,B minor,3,2025-11-25,2T76rb5mIFQ0ewtQe5qBjx,"United Common Records",10A,CA5KR1564057
970,"Daydream","Cabro Artico, Alfredo Tauber",0,100,"city pop, vaporwave","Pop, Electronic","Plaza viva",2020-05-29,03:53,80,38,66,85,70,0,0,-14,A#/B♭ minor,4,2025-11-25,33KIpaqnM4XU4nVZGAU784,"Earth Vibration Records",3A,BGA472014431
971,"Limited","Kudasaibeats",0,130,"lo-fi, lo-fi hip hop, lo-fi beats","Electronic, Hip Hop","Limited",2019-07-06,03:12,70,33,84,93,34,0,10,-14,B minor,4,2025-11-25,7nw36OEub8qYSfSGruA1iE,"United Common Records",10A,QZFYW1994026
972,"Riverside Samba","Cabro Artico",0,180,"city pop, vaporwave","Pop, Electronic","Plaza viva",2020-05-29,03:19,69,53,6,79,47,10,10,-10,C minor,4,2025-11-25,671whEZkmNT4uylHGAUJp4,"Earth Vibration Records",5A,BGA472014428
973,"I Just Wanna Marry A Mermaid","Orca Vibes",0,98,"","","2017",2017-12-22,02:57,53,25,79,79,16,10,10,-14,G#/A♭,3,2025-11-25,6vfx7pIBKqs2EsJoTLPEWO,"SojuCollective",4B,QMEZE1754990
974,"Beach Night","Kavv",28,162,"lo-fi, lo-fi beats, lo-fi hip hop, jazz beats","Hip Hop, Jazz, Electronic","Upbeat August",2018-08-02,01:49,50,25,81,88,68,30,10,-10,A#/B♭ minor,4,2025-11-25,2zDOIBU3m0BAa13i7faLWm,"748693 Records DK",3A,QZDA71870775
975,"Tamashi","Cabro Artico",0,80,"city pop, vaporwave","Pop, Electronic","Plaza viva",2020-05-29,03:40,67,35,42,37,34,0,10,-13,E minor,4,2025-11-25,4KLcmkGNVTOKTTI1pKCRG6,"Earth Vibration Records",9A,BGA472014427
976,"reflection","samashi",34,85,"lo-fi","Electronic, Hip Hop","Oldschool Memories",2018-06-20,02:15,64,37,91,92,18,0,0,-14,D minor,4,2025-11-25,6AxIdEnFUxvPoGijWKfExW,"AV Records",7A,QM24S1817254
977,"Plaza Viva","Cabro Artico, Matis Huaiquiflou",0,80,"city pop, vaporwave","Pop, Electronic","Plaza viva",2020-05-29,04:46,39,65,40,96,39,0,20,-8,B minor,4,2025-11-25,2G89Wmb73rqt2LmEtzidBR,"Earth Vibration Records",10A,BGA472014426
978,"Torture Me (feat. Skrillex)","100 gecs, Skrillex",36,157,"hyperpop, glitch, dubstep, edm, electro, electronic","Electronic, Pop","Snake Eyes",2022-12-02,01:53,72,90,11,2,81,0,10,-4,G#/A♭,4,2025-11-25,2jLrYzkqtPmTpOejm58iDu,"Dog Show Records",4B,USAT22220596
979,"Runaway","100 gecs",36,142,"hyperpop, glitch","Electronic, Pop","Snake Eyes",2022-12-02,02:28,39,52,20,0,33,10,0,-6,D,4,2025-11-25,5OvFZ5TPlYAZmH6mpj88N7,"Dog Show Records",10B,USAT22220595
980,"Hey Big Man","100 gecs",39,180,"hyperpop, glitch","Electronic, Pop","Snake Eyes",2022-12-02,01:42,47,98,8,0,36,60,40,1,A#/B♭ minor,5,2025-11-25,6jgkLS7ADwuNskZyQ4cNbm,"Dog Show Records",3A,USAT22220597
981,"800 db cloud","100 gecs, Laura Les, Dylan Brady",45,130,"hyperpop, glitch","Electronic, Pop","1000 gecs",2019-05-31,02:20,40,75,21,0,36,30,70,-5,F minor,4,2025-11-25,2MLuFz9Y3Vg3PF0Yf93M5c,"Dog Show Records",4A,USAT22000416
982,"745 sticky","100 gecs, Laura Les, Dylan Brady",43,75,"hyperpop, glitch","Electronic, Pop","1000 gecs",2019-05-31,02:21,61,71,13,0,80,20,80,-6,F#/G♭,4,2025-11-25,2fwz9mBaELJCzXuEEEe35Y,"Dog Show Records",2B,USAT22000414
983,"mememe","100 gecs",0,152,"hyperpop, glitch","Electronic, Pop","mememe",2021-11-19,02:46,46,75,1,0,63,10,20,-3,F minor,4,2025-11-25,2Tdkz4mLxN8szqcMeNWcI8,"Dog Show Records",4A,USAT22106106
984,"hand crushed by a mallet","100 gecs, Laura Les, Dylan Brady",57,85,"hyperpop, glitch","Electronic, Pop","1000 gecs",2019-05-31,02:06,66,47,27,0,79,10,20,-7,C♯/D♭ minor,4,2025-11-25,7CUkeiG7QtB7tPU9f8SANS,"Dog Show Records",12A,USAT22000422
985,"Haunted","Laura Les",69,169,"hyperpop, glitch","Electronic, Pop","Haunted",2021-03-12,01:42,51,82,0,3,55,0,10,-9,A,4,2025-11-25,1toNKayLMeCcVlsLGXJl7n,"Dog Show Records/Big Beat",11B,USAT22007910
986,"movinglikeazombie - remix","ericdoa, umru, SEBii, angelus, kmoe, Lewis Grant, savepoint, Tony Velour, emotegi, d0llywood1, 4kmirage",0,99,"hyperpop, glitch","Electronic, Pop","movinglikeazombie (remix)",2020-11-04,07:45,63,90,4,0,22,0,10,-2,D,4,2025-11-25,6gHfQHMXjYpXREk2AiZdby,"SONG Music LLC.",10B,GBKPL2030684
987,"Jugaste y Sufrí","Eslabon Armado, DannyLux",75,200,"corridos tumbados, sad sierreño, corrido, sierreño, música mexicana, corridos bélicos, electro corridos","Latin, Traditional Music, Electronic","Corta Venas",2020-12-18,04:35,39,50,63,0,34,0,10,-8,G,1,2025-11-25,3NqBxTOMCJ3zW9CIP51td4,"DEL Records",9B,USE7D2000268
988,"Natural","Sol Flamingo",24,127,"mexican indie, latin indie, latin alternative","Latin, Rock","Natural",2016-08-23,03:38,72,36,92,8,31,0,10,-11,E,4,2025-11-25,3fa70p1SE2URA6Uf7EMI6c,"Sol Flamingo",12B,ushm21666574
989,"#Éramos Novios","Mi Sobrino Memo",36,144,"mexican indie, latin indie","Latin, Rock","Somos Amigos",2019-06-14,03:53,66,27,93,0,50,0,10,-10,G#/A♭,3,2025-11-25,6l4Q4zn4EqLvkVTo66DVy8,"Mi Sobrino Memo",4B,QZ5AB1782654
990,"Cien Años","Mi Sobrino Memo, Daniel Dennis",26,176,"mexican indie, latin indie","Latin, Rock","Cien Años",2018-04-17,03:32,58,36,85,0,27,0,10,-10,F,4,2025-11-25,14DfpfU4497VPZ2SvpviZg,"Mi Sobrino Memo",7B,QZ5AB1918295
991,"Si Nos Dejan","Daniel, Me Estás Matando, Mi Sobrino Memo",43,103,"bolero, mexican indie, latin indie","Latin, Traditional Music, Rock","Si Nos Dejan",2020-01-01,02:32,56,25,93,0,41,0,10,-9,A#/B♭ minor,5,2025-11-25,4zFPUEMucYleIIUnYVoeZf,"Daniel, Me Estás Matando",3A,QZHZ51981034
992,"Soñé Contigo","Carlos Sadness, Marco Mares",48,124,"latin indie, mexican indie","Latin, Rock","Soñé Contigo",2020-04-09,03:31,64,27,94,0,39,0,10,-12,E,4,2025-11-25,6VT2jR1Y4KLCXKZVo1JiQU,"Sony Music Entertainment",12B,ES5022000233
993,"Piel Canela","Mi Sobrino Memo",43,120,"mexican indie, latin indie","Latin, Rock","Piel Canela",2017-09-25,03:32,73,70,66,0,58,0,10,-6,F#/G♭,4,2025-11-25,6giLMzQSzjxQ7T2kmRhlVb,"Mi Sobrino Memo",2B,QZ5AB1756318
994,"Gato de Noche","Ñengo Flow, Bad Bunny",68,94,"reggaeton, trap latino, urbano latino, latin","Latin, Hip Hop","Gato de Noche",2022-12-22,03:47,89,66,17,0,61,10,30,-4,G#/A♭,4,2025-11-25,54ELExv56KCAB4UP9cOCzC,"Rimas Entertainment LLC",4B,QMFMF2216359
995,"LA NOCHE DE ANOCHE","Bad Bunny, ROSALÍA",78,82,"reggaeton, trap latino, urbano latino, latin","Latin, Hip Hop","EL ÚLTIMO TOUR DEL MUNDO",2020-11-27,03:23,86,62,3,0,39,20,0,-5,G,4,2025-11-25,2XIc1pqjXV3Cr2BQUGNBck,"Rimas Entertainment LLC",9B,QMFME2066840
996,"Otra Noche en Miami","Bad Bunny",77,89,"reggaeton, trap latino, urbano latino, latin","Latin, Hip Hop","X 100PRE",2018-12-23,03:53,51,65,20,0,28,20,10,-9,C♯/D♭,4,2025-11-25,4vCAzANUWDE24URV6wQ4ra,"Rimas Entertainment LLC",3B,QM7281884672
